,SKU,price,category,brand,platform
31,Internet Volume 30GB,63500,Paket Data,SMARTFREN,shopee
32,Kuota Nonstop 18GB,64000,Paket Data,SMARTFREN,shopee
38,Smartfren Super 4G Unlimited Bulanan,69400,Paket Data,SMARTFREN,shopee
39,Vidio FIFA World Cup QATAR 22 Mobile,66000,Paket Data,SMARTFREN,shopee
40,Smartfren Super 4G Unlimited Bulanan,69800,Paket Data,SMARTFREN,shopee
45,Smartfren Super 4G Unlimited Bulanan Auto,70000,Paket Data,SMARTFREN,shopee
46,Unlimited 1GB + 1GB 28 Hari,86500,Paket Data,SMARTFREN,shopee
47,Unlimited Harian 700MB (Total 21GB) 30 Hari,73600,Paket Data,SMARTFREN,shopee
48,Unlimited Nonstop 70RB,74000,Paket Data,SMARTFREN,shopee
54,Plan Smartfren Kuota 2L,86500,Paket Data,SMARTFREN,shopee
55,UNS 45 K Vidio FIFA World Cup QATAR 22 Mobile,96500,Paket Data,SMARTFREN,shopee
56,Vidio FIFA World Cup QATAR 22 All screen,99950,Paket Data,SMARTFREN,shopee
63,Internet Volume 60GB,105000,Paket Data,SMARTFREN,shopee
64,Kuota Nonstop 30GB,98000,Paket Data,SMARTFREN,shopee
65,Unlimited Harian 2GB(Total 60GB) 30 Hari,96000,Paket Data,SMARTFREN,shopee
72,Unlimited Harian 3 GB 28 Hari,107500,Paket Data,SMARTFREN,shopee
73,Unlimited Nonstop 100RB,105000,Paket Data,SMARTFREN,shopee
79,Plan Smartfren Kuota 3L,120500,Paket Data,SMARTFREN,shopee
80,UNS 70 K Vidio FIFA World Cup QATAR 22 Mobile,119900,Paket Data,SMARTFREN,shopee
81,Unlimited Harian 3GB (Total 90GB) 30 Hari,115500,Paket Data,SMARTFREN,shopee
87,Plan Smartfren Kuota 4L,143700,Paket Data,SMARTFREN,shopee
88,Unlimited Nonstop 125RB,131000,Paket Data,SMARTFREN,shopee
89,UNS 100 K Vidio FIFA World Cup QATAR 22 Mobile,149900,Paket Data,SMARTFREN,shopee
95,Internet Volume 90GB,157000,Paket Data,SMARTFREN,shopee
96,Unlimited Harian 1.75 GB 28 Hari,160500,Paket Data,SMARTFREN,shopee
97,Unlimited Harian 4GB (Total 120GB) 30 Hari,155000,Paket Data,SMARTFREN,shopee
98,UNS 125 K Vidio FIFA World Cup QATAR 22 Mobile,179000,Paket Data,SMARTFREN,shopee
104,Internet Volume 120GB,209500,Paket Data,SMARTFREN,shopee
105,Unlimited Harian 2 GB 28 HARI,214000,Paket Data,SMARTFREN,shopee
106,Internet Volume 100GB,297900,Paket Data,SMARTFREN,shopee
112,Internet Volume 200GB,496264,Paket Data,SMARTFREN,shopee
113,Internet Volume 420GB,994531,Paket Data,SMARTFREN,shopee
0,Paket Internet OMG 100K (Zona),98100,Paket Data,Telkomsel,shopee
1,Paket Internet OMG 150K (Zona),147900,Paket Data,Telkomsel,shopee
2,Paket Internet OMG 200K (Zona),196000,Paket Data,Telkomsel,shopee
3,Paket Internet OMG 30K (Zona),29800,Paket Data,Telkomsel,shopee
4,Paket Internet OMG 50K (Zona),49800,Paket Data,Telkomsel,shopee
5,Paket Internet OMG 75K (Zona),73700,Paket Data,Telkomsel,shopee
6,Data 5.000,5900,Paket Data,Telkomsel,shopee
12,Data 50MB 7 hari,4900,Paket Data,Telkomsel,shopee
13,GamesMAX Ketengan Harian,5180,Paket Data,Telkomsel,shopee
14,Kuota Telpon 5 Rb (85 Menit Tsel + 15 Menit All 1Hari),6200,Paket Data,Telkomsel,shopee
15,Data 100MB 7 hari,7900,Paket Data,Telkomsel,shopee
21,Data 10.000,10500,Paket Data,Telkomsel,shopee
22,Data 250MB 7 hari,10000,Paket Data,Telkomsel,shopee
23,GamesMAX Ketengan Mingguan,10100,Paket Data,Telkomsel,shopee
29,Internet Harian 10K 1 Hari,9950,Paket Data,Telkomsel,shopee
30,Paket Telepon 200 Menit / 1 Hari (185 Tsel &amp; 15 All),11500,Paket Data,Telkomsel,shopee
31,Kuota Telpon 10 Rb (170 Menit Tsel + 50 Menit All 3Hari),13250,Paket Data,Telkomsel,shopee
38,Data 500MB 15 hari,14900,Paket Data,Telkomsel,shopee
44,GamesMAX Power Weekly FF,15100,Paket Data,Telkomsel,shopee
45,GamesMAX Power Weekly MLBB,15100,Paket Data,Telkomsel,shopee
46,Data 20.000,19800,Paket Data,Telkomsel,shopee
47,GamesMAX Ketengan Bulanan,19950,Paket Data,Telkomsel,shopee
52,Internet Harian 20K 1 Hari,20000,Paket Data,Telkomsel,shopee
53,MAXstream 4GB,20000,Paket Data,Telkomsel,shopee
54,Data 1GB 30 hari,22500,Paket Data,Telkomsel,shopee
61,Data 750MB 7 hari,19500,Paket Data,Telkomsel,shopee
62,"Data GameMAX 3GB, 25.000",24900,Paket Data,Telkomsel,shopee
63,GamesMAX Power Silver FF,24990,Paket Data,Telkomsel,shopee
70,GamesMAX Power Silver MLBB,24990,Paket Data,Telkomsel,shopee
71,Gigamax Fit,24850,Paket Data,Telkomsel,shopee
72,Internet Harian 25K 3 Hari,24875,Paket Data,Telkomsel,shopee
79,Kuota Telpon 20 Rb (350 Menit Tsel + 30 Menit All Opr 7 Hari),23750,Paket Data,Telkomsel,shopee
80,Paket MusicMAX Smule 25.000,24900,Paket Data,Telkomsel,shopee
86,Paket NEW MusicMAX 25.000,25200,Paket Data,Telkomsel,shopee
87,Telkomsel Data 25.000,24850,Paket Data,Telkomsel,shopee
88,Telkomsel Data MAXstream 50.000,49700,Paket Data,Telkomsel,shopee
93,Telkomsel Paket Bicara 25.000,24900,Paket Data,Telkomsel,shopee
94,Paket Telepon 400 Menit / 3 Hari (370 Tsel &amp; 30 All),27500,Paket Data,Telkomsel,shopee
95,Kuota Telpon 25 Rb (550 Menit Tsel + 50 Menit All Opr 7 Hari),28500,Paket Data,Telkomsel,shopee
96,Internet Mingguan 30K,29850,Paket Data,Telkomsel,shopee
102,Internet Harian 40K 3 Hari,39750,Paket Data,Telkomsel,shopee
103,Paket Telepon 600 Menit / 7 Hari (550 Tsel &amp; 50 All),38750,Paket Data,Telkomsel,shopee
104,Telkomsel Paket Bicara 40.000,39700,Paket Data,Telkomsel,shopee
110,Data 2GB 30 hari,45300,Paket Data,Telkomsel,shopee
112,Internet Mingguan 45K,44950,Paket Data,Telkomsel,shopee
113,Vidio FIFA World Cup Qatar 2022 Mobile 49rb,48750,Paket Data,Telkomsel,shopee
120,GamesMAX Power Gold FF,49800,Paket Data,Telkomsel,shopee
121,GamesMAX Power Gold MLBB,49800,Paket Data,Telkomsel,shopee
122,Gigamax Basic,49900,Paket Data,Telkomsel,shopee
127,Telkomsel Data 50.000,49650,Paket Data,Telkomsel,shopee
128,Paket Internet OMG 55K (Zona),55250,Paket Data,Telkomsel,shopee
129,Kuota Telpon 50 Rb (1000 Menit Tsel + 100 Menit All Opr 30 Hari ),57000,Paket Data,Telkomsel,shopee
130,Paket Telepon 1300 Menit / 15 Hari (1200 Tsel &amp; 100 All),59750,Paket Data,Telkomsel,shopee
136,Paket Internet Bulanan OMG + Vidio 65K,64750,Paket Data,Telkomsel,shopee
137,Up to 4.5GB + 2GB OMG,67600,Paket Data,Telkomsel,shopee
138,GamesMAX Power Diamond FF,74690,Paket Data,Telkomsel,shopee
144,GamesMAX Power Diamond MLBB,74690,Paket Data,Telkomsel,shopee
145,Paket Internet OMG 75K (Zona),74450,Paket Data,Telkomsel,shopee
146,Paket Telepon 2100 Menit / 30 Hari (2000 Tsel &amp; 100 All),79500,Paket Data,Telkomsel,shopee
152,Data 8GB,84700,Paket Data,Telkomsel,shopee
153,Paket Internet Bulanan OMG + Vidio 85K,84750,Paket Data,Telkomsel,shopee
154,Vidio FIFA World Cup Qatar 2022 88rb,87500,Paket Data,Telkomsel,shopee
160,Data 4GB 30 hari,91000,Paket Data,Telkomsel,shopee
161,Vidio FIFA World Cup Qatar 2022 98rb,97700,Paket Data,Telkomsel,shopee
162,Data 12GB,97500,Paket Data,Telkomsel,shopee
163,Internet Combo 10GB,97500,Paket Data,Telkomsel,shopee
170,MAXstream Gala 24GB,99300,Paket Data,Telkomsel,shopee
171,Telkomsel Data MAXstream 100.000,97700,Paket Data,Telkomsel,shopee
172,Telkomsel Paket Bicara 105.000,104900,Paket Data,Telkomsel,shopee
179,Paket Internet OMG 110K (Zona),109000,Paket Data,Telkomsel,shopee
180,Kuota Telpon 100 Rb (2250 Menit Tsel + 250 Menit All Opr 30 Hari ),115000,Paket Data,Telkomsel,shopee
187,Paket Internet Bulanan OMG + Vidio 120K,119950,Paket Data,Telkomsel,shopee
188,Paket Telepon 6500 Menit / 30 Hari (6250 Menit &amp; 250 All),130500,Paket Data,Telkomsel,shopee
194,Data 8GB 30 hari,140500,Paket Data,Telkomsel,shopee
195,Internet RoaMAX Qatar 150rb,133500,Paket Data,Telkomsel,shopee
196,MAXstream Gala 40GB,148700,Paket Data,Telkomsel,shopee
203,Telkomsel Data MAXstream 150.000,146800,Paket Data,Telkomsel,shopee
204,Paket Internet OMG 160K (Zona),158500,Paket Data,Telkomsel,shopee
210,Paket Internet Bulanan OMG + Vidio 170K,169550,Paket Data,Telkomsel,shopee
211,Up to 50GB + 2GB MAXStream,194900,Paket Data,Telkomsel,shopee
212,Paket Internet OMG 210K (Zona),210000,Paket Data,Telkomsel,shopee
218,Paket Internet Bulanan OMG + Vidio 220K,219750,Paket Data,Telkomsel,shopee
219,Data 300.000,297000,Paket Data,Telkomsel,shopee
220,Internet RoaMAX Qatar 300rb,268700,Paket Data,Telkomsel,shopee
0,Happy 1.5GB 1 hari + Kuota Lokal 0.5GB,3825,Paket Data,three,shopee
1,Mix Small 3GB,4950,Paket Data,three,shopee
2,Mix Small 5GB,4950,Paket Data,three,shopee
3,Rahmat (Ramadan Hemat) 3GB 1 hari,4700,Paket Data,three,shopee
4,Happy 2.5GB 1 hari + Kuota Lokal 0.5GB,5025,Paket Data,three,shopee
5,Happy 2GB 1 Hari,5050,Paket Data,three,shopee
6,Happy 2GB 1 hari + Kuota Lokal 0.5GB,5200,Paket Data,three,shopee
11,Happy 2.5GB 1 hari + Kuota Lokal 0.5GB,5400,Paket Data,three,shopee
12,Happy 1GB,6150,Paket Data,three,shopee
13,Happy 1GB 3 Hari,6550,Paket Data,three,shopee
14,H3RO 12 Diamonds MLBB + 1GB,7600,Paket Data,three,shopee
20,Happy 1.5GB 7 hari + Kuota Lokal 1GB,8575,Paket Data,three,shopee
21,Happy 1.5GB 7 hari + Kuota Lokal 1GB,9400,Paket Data,three,shopee
22,Happy 3GB 2 Hari,9900,Paket Data,three,shopee
30,Happy 5GB 1 hari + Kuota Lokal 2GB,9525,Paket Data,three,shopee
36,Happy UL2GB (1GB + Unlimited YouTube),9500,Paket Data,three,shopee
37,Mix Small 2.75GB,9900,Paket Data,three,shopee
38,Happy 3GB 2 hari,10700,Paket Data,three,shopee
43,Happy 3GB 3 hari + Kuota Lokal 1GB,10475,Paket Data,three,shopee
44,Happy 5GB 1 hari + Kuota Lokal 2GB,10450,Paket Data,three,shopee
45,Mix Small 2.75GB,10900,Paket Data,three,shopee
46,Happy 2GB,11900,Paket Data,three,shopee
53,Happy 3GB 3 hari + Kuota Lokal 1GB,11200,Paket Data,three,shopee
54,(closed) AON 3GB,13850,Paket Data,three,shopee
60,(closed) AON 3GB,13975,Paket Data,three,shopee
61,Happy 3GB,14200,Paket Data,three,shopee
62,Happy 3GB 30 hari,14275,Paket Data,three,shopee
63,Happy 5GB 3 hari + Kuota Lokal 2GB,14275,Paket Data,three,shopee
70,Paket Bebas Bicara 60 Menit,14799,Paket Data,three,shopee
71,AON 2.5GB + Kuota Lokal 1.5GB,15025,Paket Data,three,shopee
77,AON 3GB,14800,Paket Data,three,shopee
78,Happy 3GB 7 Hari,14450,Paket Data,three,shopee
79,Happy 5GB 3 hari + Kuota Lokal 2GB,15400,Paket Data,three,shopee
85,Happy 3.5GB 5 hari + Kuota Lokal 2.5GB,16650,Paket Data,three,shopee
86,(closed) AON 4GB,17900,Paket Data,three,shopee
87,Keep ON 3GB + VIU 3 Hari,20000,Paket Data,three,shopee
88,(closed) AON 4GB,18825,Paket Data,three,shopee
95,AON 3GB + Kuota Lokal 1.5GB,19400,Paket Data,three,shopee
96,Cicilan 13GB Rp 60RB (Cicil 4x),19800,Paket Data,three,shopee
103,Cicilan 13GB Rp60RB (Cicil 4X),19700,Paket Data,three,shopee
104,Happy 5GB 7 hari + Kuota Lokal 3GB,19025,Paket Data,three,shopee
110,Mix Small 3GB,19610,Paket Data,three,shopee
111,Rahmat (Ramadan Hemat) 30GB 7 hari,18700,Paket Data,three,shopee
112,AON 3.5GB + Kuota Lokal 3GB,19525,Paket Data,three,shopee
119,AON 4GB,19050,Paket Data,three,shopee
120,Happy 6GB 5 hari + Kuota Lokal 3GB,19975,Paket Data,three,shopee
121,AON 3GB + Kuota Lokal 1.5GB,21200,Paket Data,three,shopee
129,Happy 3.5GB 30 hari + Kuota Lokal 2.5GB,20550,Paket Data,three,shopee
130,Happy 5GB 7 hari + Kuota Lokal 3GB,20550,Paket Data,three,shopee
137,AON 4GB + Kuota Lokal 2.5GB,24000,Paket Data,three,shopee
138,Cicilan 18GB Rp 80RB (Cicil 4x),24800,Paket Data,three,shopee
139,Cicilan 18GB Rp80RB (Cicil 4X),24550,Paket Data,three,shopee
146,Happy 5GB,24750,Paket Data,three,shopee
147,Mix Small 3.75GB,24510,Paket Data,three,shopee
153,AON 4GB + Kuota Lokal 2.5GB,25900,Paket Data,three,shopee
154,Happy 9GB 5 hari + Kuota Lokal 1GB,25650,Paket Data,three,shopee
155,(closed) AON 6GB,26950,Paket Data,three,shopee
161,Keep ON 5GB + VIU 7 Hari,28600,Paket Data,three,shopee
162,(closed) AON 6GB,28250,Paket Data,three,shopee
163,Cicilan 23GB Rp 100RB (Cicil 4x),29800,Paket Data,three,shopee
169,Cicilan 23GB Rp100RB (Cicil 4X),29800,Paket Data,three,shopee
170,H3RO Max,28000,Paket Data,three,shopee
171,Happy 7GB 30 hari + Kuota Lokal 4GB + TikTok 5GB,28525,Paket Data,three,shopee
174,KeepOn 5GB + KlikFilm,29500,Paket Data,three,shopee
175,Paket Bebas Bicara 150 Menit,29500,Paket Data,three,shopee
176,(closed) AON 6GB,28550,Paket Data,three,shopee
177,AON 6GB + Kuota Lokal 4GB,28550,Paket Data,three,shopee
178,Happy 7GB 30 hari + Kuota Lokal 4GB,29850,Paket Data,three,shopee
179,Mix Kuota ++ 1.25GB,33300,Paket Data,three,shopee
186,H3RO 85 Diamonds MLBB + 5GB,33000,Paket Data,three,shopee
187,Mix Combo 2GB + 20 mnt,35000,Paket Data,three,shopee
193,Happy 10GB 10 hari + Kuota Lokal 4GB,36200,Paket Data,three,shopee
194,(closed) AON 12GB,36500,Paket Data,three,shopee
195,(closed) AON 12GB,37700,Paket Data,three,shopee
201,AON 7GB + Kuota Lokal 4GB,38200,Paket Data,three,shopee
202,AON 7GB + Kuota Lokal 4GB,41200,Paket Data,three,shopee
203,(closed) AON 12GB,38100,Paket Data,three,shopee
204,AON 9GB + Kuota Lokal 6GB,40025,Paket Data,three,shopee
211,Happy 11GB 30 hari + Kuota Lokal 6GB + TikTok 5GB,42775,Paket Data,three,shopee
212,[PROMO] Tri MAU 3GB,34900,Paket Data,three,shopee
218,(closed) AON 16GB,45000,Paket Data,three,shopee
219,(closed) AON 16GB,47150,Paket Data,three,shopee
220,(closed) Happy 12GB,48500,Paket Data,three,shopee
225,AddOn 12GB,47339,Paket Data,three,shopee
226,AON 10GB + Kuota Lokal 6GB,47700,Paket Data,three,shopee
227,Kuota 10GB + Genflix 30 hari,49350,Paket Data,three,shopee
228,Mix Kuota ++ 2.25GB,50000,Paket Data,three,shopee
235,Mix Super 10GB,49100,Paket Data,three,shopee
236,Paket Bebas Bicara 250 Menit,49100,Paket Data,three,shopee
241,Tri MAU 12GB,49500,Paket Data,three,shopee
242,Kuota 10GB + Klikfilm 30 hari,49350,Paket Data,three,shopee
243,AddOn 12GB,51000,Paket Data,three,shopee
244,AON 10GB + Kuota Lokal 6GB,51600,Paket Data,three,shopee
251,(closed) AON 16GB,50500,Paket Data,three,shopee
252,(closed) AON Unlimited 26GB,59900,Paket Data,three,shopee
258,AON 12GB + Kuota Lokal 8GB,51050,Paket Data,three,shopee
259,Happy 12GB,53000,Paket Data,three,shopee
260,Happy 13GB 30 hari + Kuota Lokal 6GB,51350,Paket Data,three,shopee
266,Happy 14GB 30 hari + Kuota Lokal 10GB + TikTok 5GB,52275,Paket Data,three,shopee
267,AON 14GB + Kuota Lokal 7GB,57300,Paket Data,three,shopee
268,Happy 14GB 30 hari + Kuota Lokal 10GB,56900,Paket Data,three,shopee
275,Happy 18GB,57600,Paket Data,three,shopee
276,Happy 18GB 30 hari + Kuota Lokal 10GB + TikTok 5GB,57025,Paket Data,three,shopee
282,Keep ON 8.5GB + VIU 30 Hari,59350,Paket Data,three,shopee
283,AON 14GB + Kuota Lokal 7GB,62200,Paket Data,three,shopee
284,H3RO 170 Diamonds MLBB + 10GB,61500,Paket Data,three,shopee
285,Kuota 10GB + Viu 30 hari ,64250,Paket Data,three,shopee
291,(closed) AON UL 26GB,63250,Paket Data,three,shopee
292,Happy 18GB,67500,Paket Data,three,shopee
293,Happy 30GB 30 hari + Kuota Lokal 10GB + TikTok 5GB,66525,Paket Data,three,shopee
300,[PROMO] Tri MAU 15GB,59900,Paket Data,three,shopee
301,(closed) AON 26GB UL,68700,Paket Data,three,shopee
307,AON Unlimited 26GB,69375,Paket Data,three,shopee
308,AddOn 32GB,71300,Paket Data,three,shopee
309,Happy 30GB 30 hari + Kuota Lokal 10GB,70000,Paket Data,three,shopee
315,Mix Combo 32GB + 30 mnt,73510,Paket Data,three,shopee
316,Happy UL 52GB,74500,Paket Data,three,shopee
317,(closed) AON Unlimited 30GB,80000,Paket Data,three,shopee
322,AON Unlimited 26GB,76500,Paket Data,three,shopee
323,Happy 26GB,79300,Paket Data,three,shopee
324,Happy UL 52GB,77800,Paket Data,three,shopee
325,AddOn 38GB,81250,Paket Data,three,shopee
331,Happy 42GB 30 hari + Kuota Lokal 8GB + TikTok 5GB,80775,Paket Data,three,shopee
332,(closed) AON UL 30GB,82950,Paket Data,three,shopee
333,(closed) AON 32GB,86800,Paket Data,three,shopee
339,Happy 42GB 30 hari + Kuota Lokal 8GB,84500,Paket Data,three,shopee
340,Mix Combo 38GB + 30mnt,89400,Paket Data,three,shopee
341,Mix Super 24GB,88650,Paket Data,three,shopee
347,[PROMO] Tri MAU 20GB,69900,Paket Data,three,shopee
348,Happy 25GB,91000,Paket Data,three,shopee
349,AON 30GB UL,92800,Paket Data,three,shopee
355,(closed) AON 32GB,94500,Paket Data,three,shopee
356,AON 40GB + Kuota Lokal 10GB,95050,Paket Data,three,shopee
357,AON 40GB + Kuota Lokal 10GB,95100,Paket Data,three,shopee
363,H3RO 296 diamonds MLBB + 25GB + Ekstra  28 diamonds MLBB,94500,Paket Data,three,shopee
364,Mix Super 30GB,98300,Paket Data,three,shopee
365,AON 40GB + Kuota Lokal 10GB,101500,Paket Data,three,shopee
372,(closed) AON Unlimited 36GB,104924,Paket Data,three,shopee
373,Happy 45GB,105800,Paket Data,three,shopee
379,Happy 50GB 30 hari + Kuota Lokal 14GB,105000,Paket Data,three,shopee
380,Happy 55GB 30 hari + Kuota Lokal 15GB + TikTok 5GB,106050,Paket Data,three,shopee
381,MovieMax 30GB + Genflix,113500,Paket Data,three,shopee
388,MovieMax 30GB + KlikFilm,113500,Paket Data,three,shopee
389,MovieMax 30GB + Viu,113500,Paket Data,three,shopee
396,Home 117GB,112000,Paket Data,three,shopee
397,AON 36GB UL,114300,Paket Data,three,shopee
398,Home 120GB,112950,Paket Data,three,shopee
406,Home 117GB,118900,Paket Data,three,shopee
412,Home 60GB,120000,Paket Data,three,shopee
413,Happy 100GB,131500,Paket Data,three,shopee
414,Happy 100GB 30 Hari + Kuota Lokal 20GB + TikTok 5GB,131050,Paket Data,three,shopee
415,Happy 130GB 30 hari + Kuota Lokal 20GB + TikTok 5GB,138000,Paket Data,three,shopee
421,Happy 130GB 30 hari,142600,Paket Data,three,shopee
422,Home 150GB,143000,Paket Data,three,shopee
423,Home 150GB,141250,Paket Data,three,shopee
429,Happy 100GB 30 hari + Kuota Lokal 20GB,200000,Paket Data,three,shopee
430,Happy 130GB 30 hari,250000,Paket Data,three,shopee
0,XTRA Combo Lite 13GB,62000,Paket Data,XL,shopee
1,XTRA Combo Lite 25GB,99000,Paket Data,XL,shopee
2,XTRA Combo Lite 37GB,119500,Paket Data,XL,shopee
3,XTRA Combo Lite 4.5GB,27500,Paket Data,XL,shopee
4,XTRA Combo Lite 7GB,39000,Paket Data,XL,shopee
5,XTRA Combo VIP 20GB+20GB &amp; XTRA Kuota TikTok 2GB,185000,Paket Data,XL,shopee
6,XTRA Combo VIP 20GB+20GB &amp; XTRA Kuota Viu 5GB,185000,Paket Data,XL,shopee
13,XTRA Combo VIP 35GB+35GB &amp; XTRA Kuota TikTok 2GB,241000,Paket Data,XL,shopee
14,XTRA Combo VIP 35GB+35GB &amp; XTRA Kuota Viu 5GB,241000,Paket Data,XL,shopee
21,"Xtra Edukasi 2GB, 1hr",1300,Paket Data,XL,shopee
22,"Xtra Conference 2GB, 1hr",2300,Paket Data,XL,shopee
28,"Xtra Edukasi 5GB, 3hr",2800,Paket Data,XL,shopee
29,Blue 1GB| 2hr,4750,Paket Data,XL,shopee
30,"Xtra Conference 5GB, 3hr",4300,Paket Data,XL,shopee
36,"Hotrod 500MB, 7hari",4950,Paket Data,XL,shopee
37,Kuota 100MB| 1hr + Voucher Steam Wallet 6rb,7100,Paket Data,XL,shopee
38,"Xtra Edukasi 15GB, 7hr",7444,Paket Data,XL,shopee
39,Blue 3GB| 2hr,9450,Paket Data,XL,shopee
45,Hotrod 1GB / 7 hari,9000,Paket Data,XL,shopee
46,Kuota 100MB| 1hr + Voucher Steam Wallet 8rb,9950,Paket Data,XL,shopee
47,"Hotrod 1.5GB, 3hari",8950,Paket Data,XL,shopee
48,"Xtra Kuota 30GB,  30 hari",11900,Paket Data,XL,shopee
55,"AnyNet 400Mnt,  7 hari",11384,Paket Data,XL,shopee
56,"Xtra Conference 15GB, 7hr",10300,Paket Data,XL,shopee
57,Xtra Hotrod Special 2GB| 7hr,11500,Paket Data,XL,shopee
64,Xtra Combo Flex S 1.5GB 30 Hari,16750,Paket Data,XL,shopee
65,Xtra Hotrod Special S| 7hr,14450,Paket Data,XL,shopee
66,Xtra Hotrod Special 3GB| 7hr,14550,Paket Data,XL,shopee
73,Xtra ON 1GB,13900,Paket Data,XL,shopee
74,Kuota 250MB| 1hr + Voucher Steam Wallet 12rb,14900,Paket Data,XL,shopee
81,Xtra Hotrod Special M| 7hr,17120,Paket Data,XL,shopee
82,Xtra Hotrod Special 4.5GB| 7hr,19550,Paket Data,XL,shopee
83,"Hotrod 2GB, 7hari",16950,Paket Data,XL,shopee
90,Xtra Hotrod Special L| 7hr,22960,Paket Data,XL,shopee
91,Data 1GB / 30 hari,25100,Paket Data,XL,shopee
97,Xtra Hotrod Special 6.5GB| 7hr,24550,Paket Data,XL,shopee
98,Xtra ON 2GB,22450,Paket Data,XL,shopee
99,Xtra Hotrod Special XL| 7hr,28750,Paket Data,XL,shopee
106,"Hotrod 3GB, 7hari",23250,Paket Data,XL,shopee
107,Xtra Combo Flex S+ 3GB + Kuota Area Hingga 7GB + Bonus Flex,30540,Paket Data,XL,shopee
113,"HotRod 24Jam 30hr,  800MB",28500,Paket Data,XL,shopee
114,XTRA Bicara Nelpon &amp; Internet,28875,Paket Data,XL,shopee
115,Xtra Combo Flex M 4GB 30 Hari,38750,Paket Data,XL,shopee
121,"XTRA Bicara Nelpon,  SMS &amp; Internet",33250,Paket Data,XL,shopee
122,Xtra Combo Flex M 5GB + Kuota Area Hingga 10GB + Bonus Flex,40400,Paket Data,XL,shopee
123,"AnyNet 150Mnt,  30 hari",37800,Paket Data,XL,shopee
129,Xtra Combo Flex 4GB+Kuota Area s/d 1.5GB+Bonus Flex,42950,Paket Data,XL,shopee
130,Xtra Combo Flex L 9GB 30 Hari,58500,Paket Data,XL,shopee
131,"HotRod 24Jam 30hr,  1.5GB",47500,Paket Data,XL,shopee
137,Xtra Combo Flex L 9GB + Kuota Area Hingga 18GB + Bonus Flex,61450,Paket Data,XL,shopee
138,XTRA Combo 5GB + 10GB + Bonus Pulsa 10.000,56000,Paket Data,XL,shopee
139,XTRA Combo 5GB + 10GB + Bonus Pulsa 2.000,58000,Paket Data,XL,shopee
144,Xtra Combo Double Youtube 5GB+10GB,57200,Paket Data,XL,shopee
145,"AnyNet 250Mnt,  30 hari",57500,Paket Data,XL,shopee
146,"HotRod 24Jam 30hr,  3GB",56840,Paket Data,XL,shopee
147,Akrab 28GB| 2 Anggota| 30 Hari,59550,Paket Data,XL,shopee
153,Paket Akrab 28GB + Bonus Pulsa 10.000,61000,Paket Data,XL,shopee
154,Paket Akrab 28GB + Bonus Pulsa 2.000,60900,Paket Data,XL,shopee
155,Xtra Combo Flex 10GB+Kuota Area s/d 14GB+Bonus Flex,61750,Paket Data,XL,shopee
161,Kuota 1GB| 3hr + Voucher Steam Wallet 45rb,52700,Paket Data,XL,shopee
162,Xtra Combo Flex XL 15GB 30 Hari,82700,Paket Data,XL,shopee
163,XTRA Combo VIP 5GB + 10GB + Bonus Pulsa 10.000,68000,Paket Data,XL,shopee
169,XTRA Combo VIP 5GB + 10GB + Bonus Pulsa 2.000,65700,Paket Data,XL,shopee
170,Xtra Combo VIP Double Youtube 5GB+10GB,65575,Paket Data,XL,shopee
171,"AnyNet 325Mnt,  30 hari",71500,Paket Data,XL,shopee
172,XTRA Combo VIP 5GB+5GB + Nelpon 30 Menit,74170,Paket Data,XL,shopee
178,Xtra Combo Flex XL 15GB + Kuota Area Hingga 30GB + Bonus Flex,87500,Paket Data,XL,shopee
179,Kuota 1GB| 3hr + Voucher Steam Wallet 60rb,69620,Paket Data,XL,shopee
180,XTRA Combo 10GB + 20GB + Bonus Pulsa 20.000,88000,Paket Data,XL,shopee
187,XTRA Combo 10GB + 20GB + Bonus Pulsa 5.000,88000,Paket Data,XL,shopee
188,Xtra Combo Double Youtube 10GB+20GB,85500,Paket Data,XL,shopee
194,Xtra Combo Flex 20GB+Kuota Area s/d 22GB+Bonus Flex,90150,Paket Data,XL,shopee
195,XTRA Combo VIP 10GB + 20GB + Bonus Pulsa 20.000,98000,Paket Data,XL,shopee
196,XTRA Combo VIP 10GB + 20GB + Bonus Pulsa 5.000,98000,Paket Data,XL,shopee
202,XTRA Combo VIP 10GB+10GB &amp; Free Fire 10GB,98700,Paket Data,XL,shopee
203,XTRA Combo VIP 10GB+10GB + Instagram 2GB,98700,Paket Data,XL,shopee
204,XTRA Combo VIP 10GB+10GB + Joox 10GB,98620,Paket Data,XL,shopee
211,XTRA Combo VIP 10GB10GB  Mobile Legends 10GB,98700,Paket Data,XL,shopee
212,Xtra Combo VIP Double Youtube 10GB+20GB,92907,Paket Data,XL,shopee
217,"AnyNet 300Mnt,  90 hari",95000,Paket Data,XL,shopee
218,"HotRod 24Jam 30hr,  6GB",97250,Paket Data,XL,shopee
219,Xtra Combo Flex XXL 26GB 30 Hari,113500,Paket Data,XL,shopee
220,XTRA Combo VIP 10GB+10GB + Nelpon 30 Menit,102070,Paket Data,XL,shopee
226,XTRA Combo VIP 10GB+10GB + Netflix 5GB,102300,Paket Data,XL,shopee
227,Xtra Combo Flex XXL 30GB + Kuota Area Hingga 60GB + Bonus Flex,119000,Paket Data,XL,shopee
228,Xtra Combo Flex XXXL 36GB 30 Hari,140200,Paket Data,XL,shopee
